state_id,year,avg_temp
ME,2018,41.766666666666666
ME,2019,40.675000000000004
ME,2020,43.50833333333333
ME,2021,44.225
ME,2022,43.38333333333333
ME,2023,44.31666666666666
ME,2024,44.98333333333333
ME,2025,25.775
MI,1955,45.175000000000004
MI,1956,43.44166666666666
MI,1957,43.61666666666667
MI,1958,42.88333333333333
MI,1959,43.76666666666667
MI,1960,43.25
MI,1961,44.125
MI,1962,42.90833333333333
MI,1963,42.88333333333333
MI,1964,44.69166666666666
MI,1965,42.949999999999996
MI,1966,43.333333333333336
MI,1967,42.61666666666667
MI,1968,44.00833333333333
MI,1969,43.425000000000004
MI,1970,43.583333333333336
MI,1971,43.99166666666667
MI,1972,41.725
MI,1973,45.61666666666667
MI,1974,43.25833333333333
MI,1975,44.60833333333333
MI,1976,42.63333333333333
MI,1977,44.0
MI,1978,42.38333333333333
MI,1979,42.4
MI,1980,42.85
MI,1981,44.025000000000006
MI,1982,43.208333333333336
MI,1983,44.725
MI,1984,44.30833333333334
MI,1985,43.458333333333336
MI,1986,44.458333333333336
MI,1987,46.875
MI,1988,44.51666666666667
MI,1989,42.625
MI,1990,45.666666666666664
MI,1991,45.84166666666667
MI,1992,43.35
MI,1993,43.25
MI,1994,43.85833333333333
MI,1995,44.208333333333336
MI,1996,42.5
MI,1997,43.53333333333333
MI,1998,48.25
MI,1999,46.36666666666667
MI,2000,45.01666666666666
MI,2001,46.800000000000004
MI,2002,45.74166666666667
MI,2003,43.96666666666667
MI,2004,44.583333333333336
MI,2005,46.041666666666664
MI,2006,47.01666666666667
MI,2007,46.09166666666667
MI,2008,44.03333333333333
MI,2009,43.775
MI,2010,47.074999999999996
MI,2011,45.61666666666667
MI,2012,48.425000000000004
MI,2013,44.05833333333334
MI,2014,41.88333333333333
MI,2015,45.10833333333333
MI,2016,47.36666666666667
MI,2017,46.291666666666664
MI,2018,45.10833333333333
MI,2019,43.93333333333334
MI,2020,46.541666666666664
MI,2021,47.4
MI,2022,45.06666666666666
MI,2023,47.425000000000004
MI,2024,48.80833333333334
MI,2025,29.599999999999998
MN,1955,40.041666666666664
MN,1956,39.63333333333333
MN,1957,40.05833333333333
MN,1958,40.6
MN,1959,40.14166666666667
MN,1960,39.833333333333336
MN,1961,41.050000000000004
MN,1962,39.766666666666666
MN,1963,41.18333333333333
MN,1964,40.858333333333334
MN,1965,38.25833333333333
MN,1966,38.59166666666667
MN,1967,38.9
MN,1968,40.574999999999996
MN,1969,39.541666666666664
MN,1970,39.1
MN,1971,39.63333333333333
MN,1972,37.666666666666664
MN,1973,42.266666666666666
MN,1974,40.15
MN,1975,40.11666666666667
MN,1976,40.483333333333334
MN,1977,41.199999999999996
MN,1978,39.041666666666664
MN,1979,37.8
MN,1980,40.708333333333336
MN,1981,42.550000000000004
MN,1982,39.025
MN,1983,41.38333333333333
MN,1984,41.30833333333333
MN,1985,38.699999999999996
MN,1986,41.49166666666667
MN,1987,45.26666666666667
MN,1988,41.550000000000004
MN,1989,39.1
MN,1990,42.458333333333336
MN,1991,41.74166666666667
MN,1992,40.891666666666666
MN,1993,38.925000000000004
MN,1994,40.925
MN,1995,40.300000000000004
MN,1996,37.61666666666667
MN,1997,40.56666666666667
MN,1998,44.90833333333333
MN,1999,43.69166666666666
MN,2000,41.81666666666667
MN,2001,43.050000000000004
MN,2002,42.041666666666664
MN,2003,41.516666666666666
MN,2004,41.300000000000004
MN,2005,43.06666666666666
MN,2006,44.38333333333333
MN,2007,42.4
MN,2008,39.416666666666664
MN,2009,40.10833333333333
MN,2010,42.84166666666667
MN,2011,42.025
MN,2012,45.208333333333336
